Price,INDIA_VIX,USD_INR,VIX_Change,USDINR_Change,Risk_Score
2018-03-31,15.760000228881836,65.02999877929688,14.120200941451234,0.1848638274804859,14.30506476893172
2018-04-30,12.359999656677246,66.61000061035156,-21.573607378340874,2.429650716151799,-19.143956662189076
2018-05-31,13.220000267028809,67.43000030517578,6.957933933978411,1.2310459199977641,8.188979853976175
2018-06-30,12.9399995803833,68.79669952392578,-2.1180081769274994,2.0268414838567006,-0.09116669307079883
2018-07-31,12.479999542236328,68.68499755859375,-3.554869034496111,-0.16236529674390487,-3.717234331240016
2018-08-31,12.600000381469728,71.40499877929688,0.9615452214343234,3.9601096562356997,4.921654877670023
2018-09-30,17.0,72.94999694824219,34.920630835862184,2.163711498295373,37.084342334157554
2018-10-31,19.799999237060547,73.6500015258789,16.47058374741499,0.9595676585612001,17.43015140597619
2018-11-30,19.15999984741211,69.91999816894531,-3.232320274288303,-5.064498682492157,-8.29681895678046
2018-12-31,16.0,69.92250061035156,-16.49269244560523,0.003579006681619923,-16.48911343892361
2019-01-31,17.1200008392334,71.12000274658203,7.00000524520874,1.7126134302656526,8.712618675474392
2019-02-28,18.280000686645508,71.19000244140625,6.775699711145888,0.09842476394952282,6.874124475095411
2019-03-31,16.649999618530273,69.5,-8.916854523457618,-2.3739322706123334,-11.290786794069952
2019-04-30,21.82999992370605,69.81179809570312,31.111113656788337,0.4486303535296665,31.559744010318003
2019-05-31,16.06999969482422,69.9800033569336,-26.385708882329507,0.24094102403704465,-26.14476785829246
2019-06-30,14.949999809265137,69.32499694824219,-6.9695078209603745,-0.9359908220503255,-7.9054986430107
2019-07-31,13.59000015258789,69.07749938964844,-9.096987786142963,-0.3570105582240912,-9.453998344367054
2019-08-31,16.280000686645508,71.6801986694336,19.793969859120054,3.767796030229764,23.561765889349818
2019-09-30,15.869999885559082,70.49870300292969,-2.5184323328852787,-1.648287377037816,-4.166719709923095
2019-10-31,16.280000686645508,70.98999786376953,2.5834959296975546,0.6968849637126295,3.280380893410184
2019-11-30,13.899999618530272,71.54740142822266,-14.619170563472716,0.7851860561015833,-13.833984507371133
2019-12-31,11.670000076293944,71.31099700927734,-16.043162614648466,-0.33041649902894044,-16.37357911367741
2020-01-31,17.3700008392334,71.63999938964844,48.84319387896363,0.4613627549314714,49.3045566338951
2020-02-29,23.239999771118164,71.93000030517578,33.79388974251674,0.4048030681156778,34.198692810632416
2020-03-31,64.41000366210938,75.4000015258789,177.15148148218063,4.824136251885203,181.97561773406582
2020-04-30,33.9900016784668,75.25849914550781,-47.22869159148616,-0.1876689356863248,-47.416360527172486
2020-05-31,30.21999931335449,75.95999908447266,-11.091503909811994,0.9321205537311306,-10.159383356080863
2020-06-30,29.1200008392334,75.69999694824219,-3.6399685609357024,-0.3422882298107055,-3.982256790746408
2020-07-31,24.190000534057617,74.98999786376953,-16.92994561502068,-0.937911642134015,-17.867857257154697
2020-08-31,22.84000015258789,73.12830352783203,-5.580819973811213,-2.4825901973214437,-8.063410171132656
2020-09-30,19.530000686645508,73.84500122070312,-14.492116654243292,0.9800551336437424,-13.512061520599548
2020-10-31,24.75,74.26399993896484,26.7281061435082,0.5674029539378678,27.295509097446068
2020-11-30,19.81999969482422,73.94090270996094,-19.91919315222538,-0.4350657509283762,-20.354258903153756
2020-12-31,21.100000381469727,73.13400268554688,6.458126671817088,-1.0912769452912863,5.3668497265258015
2021-01-31,25.34000015258789,72.93879699707031,20.094785281813476,-0.2669150891629557,19.82787019265052
2021-02-28,28.13999938964844,73.1509017944336,11.049720679558073,0.2907983214636811,11.340519001021754
2021-03-31,20.64999961853028,73.44529724121094,-26.61691518683339,0.40244951129193574,-26.214465675541454
2021-04-30,23.030000686645508,74.10579681396484,11.525429114194917,0.8993081893108545,12.424737303505772
2021-05-31,17.399999618530273,72.39350128173828,-24.44637820345322,-2.3106094338680494,-26.75698763732127
2021-06-30,13.050000190734863,74.28759765625,-24.999997259556505,2.6163900639925464,-22.383607195563958
2021-07-31,12.800000190734863,74.25199890136719,-1.9157087842611165,-0.047920185880201416,-1.9636289701413179
2021-08-31,14.520000457763672,73.41120147705078,13.437501885928182,-1.1323566190228562,12.305145266905326
2021-09-30,18.39999961853028,74.3219985961914,26.721756463113742,1.2406786713950568,27.962435134508798
2021-10-31,17.43000030517578,74.79720306396484,-5.27173550795964,0.6393860186071354,-4.632349489352505
2021-11-30,21.170000076293945,75.05490112304688,21.457255912999518,0.34452900446244605,21.801784917461966
2021-12-31,16.219999313354492,74.43119812011719,-23.382148063770856,-0.8309957026086501,-24.213143766379506
2022-01-31,21.950000762939453,75.03900146484375,35.32676752253159,0.8165975559679906,36.14336507849958
2022-02-28,28.56999969482422,75.06800079345703,30.15944738854872,0.03864567497857685,30.198093063527295
2022-03-31,20.559999465942383,75.82779693603516,-28.036402920693547,1.0121438356519352,-27.024259085041614
2022-04-30,19.420000076293945,76.58899688720703,-5.544744257103929,1.0038534441584535,-4.5408908129454755
2022-05-31,20.479999542236328,77.5208969116211,5.458287650762306,1.2167544455327972,6.675042096295103
2022-06-30,21.84000015258789,78.89830017089844,6.640628128661841,1.7768154319056428,8.417443560567484
2022-07-31,16.549999237060547,79.57150268554688,-24.221615744359394,0.8532535088718429,-23.368362235487552
2022-08-31,18.700000762939453,79.68229675292969,12.990946374573786,0.139238375101014,13.1301847496748
2022-09-30,19.96999931335449,81.48059844970703,6.79143582139301,2.256839687180867,9.048275508573877
2022-10-31,15.800000190734863,82.23919677734375,-20.881318307462493,0.9310171280896506,-19.950301179372843
2022-11-30,13.8100004196167,81.63089752197266,-12.594935108197669,-0.7396707156783311,-13.334605823876
2022-12-31,14.869999885559082,82.83509826660156,7.675593292790084,1.4751776363904012,9.150770929180485
2023-01-31,16.8799991607666,81.57990264892578,13.517143851221668,-1.5152944149785186,12.00184943624315
2023-02-28,14.020000457763672,82.6520004272461,-16.943121120825,1.3141689846505766,-15.628952136174425
2023-03-31,12.9399995803833,82.10050201416016,-7.703287033648509,-0.6672535573671867,-8.370540591015697
2023-04-30,10.949999809265137,81.76509857177734,-15.378669518157883,-0.408527882478682,-15.787197400636565
2023-05-31,11.970000267028809,82.68389892578125,9.315072835897386,1.1237072663678571,10.438780102265243
2023-06-30,10.800000190734863,82.07540130615234,-9.774436509552075,-0.7359324215892471,-10.510368931141322
2023-07-31,10.40999984741211,82.25279998779297,-3.611114226250922,0.2161411078319464,-3.3949731184189758
2023-08-31,12.0600004196167,82.70040130615234,15.850149821229586,0.54417760662957,16.394327427859157
2023-09-30,11.449999809265137,83.19300079345703,-5.058048002712678,0.5956434062285965,-4.462404596484082
2023-10-31,11.829999923706056,83.29650115966797,3.318778347344864,0.12440994461528909,3.443188291960153
2023-11-30,12.6899995803833,83.3302993774414,7.2696505682463775,0.040575795264974346,7.310226363511352
2023-12-31,14.5,82.302001953125,14.26320314789189,-1.2340018360653793,13.02920131182651
2024-01-31,16.049999237060547,83.10970306396484,10.6896499107624,0.9813869549611498,11.67103686572355
2024-02-29,15.56999969482422,82.91190338134766,-2.9906514956584807,-0.23799830263495636,-3.228649798293437
2024-03-31,12.829999923706056,83.39299774169922,-17.597943640480572,0.5802476372286369,-17.017696003251935
2024-04-30,12.869999885559082,83.45110321044922,0.3117689952524261,0.06967667588826387,0.38144567114068995
2024-05-31,24.600000381469727,83.3208999633789,91.14219580586334,-0.15602339820716127,90.98617240765617
2024-06-30,13.800000190734863,83.45089721679688,-43.9024391189445,0.15601998235148518,-43.74641913659301
2024-07-31,13.25,83.73899841308594,-3.98550857342832,0.3452343903991961,-3.640274183029124
2024-08-31,13.390000343322754,83.89510345458984,1.056606364700019,0.18641856776675514,1.2430249324667741
2024-09-30,12.789999961853027,83.71640014648438,-4.480958671288837,-0.21300803115666955,-4.693966702445507
2024-10-31,15.550000190734863,84.08910369873047,21.579360728019626,0.44519777677247685,22.024558504792104
2024-11-30,14.43000030517578,84.47160339355469,-7.202571522966361,0.4548742678892381,-6.747697255077123
2024-12-31,14.449999809265137,85.7865982055664,0.13859669900480043,1.5567300242723459,1.6953267232771463
2025-01-31,16.25,86.64700317382812,12.456748889233404,1.00295965367454,13.459708542907943
2025-02-28,13.90999984741211,87.3270034790039,-14.4000009390024,0.784793795824168,-13.615207143178232
